elapsed_ms,exg,label
184382,30666,blink
184402,30872,blink
184422,30930,blink
184442,30300,blink
184462,31428,blink
184482,31897,blink
184502,30637,blink
184522,30476,blink
184542,29875,blink
184562,30388,blink
184582,30447,blink
184602,29098,blink
184622,29347,blink
184642,28000,blink
184662,28600,blink
184682,27472,blink
184702,28366,blink
184722,24571,blink
184742,12849,blink
184762,8278,blink
184782,10622,blink
184802,15765,blink
184825,24161,blink
184846,30945,blink
184867,36424,blink
184888,37084,blink
184909,38007,blink
184929,36717,blink
184949,37318,blink
184971,35765,blink
185029,33523,blink
185050,33303,blink
185071,32278,blink
185091,31062,blink
185111,31384,blink
185131,30842,blink
185151,30710,blink
185171,30710,blink
185191,30271,blink
185211,30081,blink
185231,29933,blink
185251,29274,blink
185271,29333,blink
185291,28820,blink
185311,28791,blink
185331,28922,blink
185351,29494,blink
185371,28629,blink
185391,28776,blink
185411,28761,blink
185431,28410,blink
185451,29787,blink
185471,29362,blink
185491,26842,blink
185511,28087,blink
185531,25596,blink
185551,24600,blink
185571,21933,blink
185591,14197,blink
185611,3794,blink
185631,4336,blink
185651,9157,blink
185671,16937,blink
185691,27794,blink
185711,34110,blink
185731,37040,blink
185751,38007,blink
185771,37420,blink
185791,37084,blink
185811,36820,blink
185831,35707,blink
185851,34813,blink
185871,34124,blink
185892,32615,blink
185913,33201,blink
185934,32498,blink
185954,31721,blink
185974,31692,blink
185994,31238,blink
186017,30520,blink
186038,31399,blink
186058,31501,blink
186078,30901,blink
186098,30652,blink
186118,28615,blink
186138,30066,blink
186158,29376,blink
186178,30300,blink
186198,31384,blink
186218,30666,blink
186238,30930,blink
186258,30666,blink
186278,30330,blink
186298,29787,blink
186318,29743,blink
186338,30300,blink
186358,29347,blink
186378,29274,blink
186398,30051,blink
186418,29318,blink
186438,29406,blink
186458,29010,blink
186478,27794,blink
186498,21127,blink
186518,11340,blink
186538,12805,blink
186558,20234,blink
186578,28205,blink
186599,32908,blink
186620,35472,blink
186641,37084,blink
186661,35355,blink
186681,36029,blink
186701,35033,blink
186721,34242,blink
186741,33626,blink
186761,33098,blink
186781,33157,blink
186801,32615,blink
186821,30271,blink
186841,31282,blink
186861,31194,blink
186881,31311,blink
186901,30872,blink
186921,30666,blink
186941,30476,blink
186961,30564,blink
186981,32029,blink
187001,30051,blink
187021,29845,blink
187041,32439,blink
187061,29889,blink
187082,30666,blink
187102,30857,blink
187122,29201,blink
187142,26476,blink
187165,17376,blink
187186,8380,blink
187206,11545,blink
187226,17860,blink
187246,25127,blink
187266,31707,blink
187286,34242,blink
187306,36278,blink
187326,36117,blink
187347,36278,blink
187368,35458,blink
187389,34417,blink
187409,33113,blink
187429,34388,blink
187449,32468,blink
187469,32908,blink
187489,30886,blink
187509,31721,blink
187529,30666,blink
187549,31238,blink
187569,30007,blink
187589,29626,blink
187609,30212,blink
187629,29757,blink
187649,29318,blink
187669,29860,blink
187689,29494,blink
187709,28864,blink
187729,28307,blink
187749,29157,blink
187769,29142,blink
187789,28878,blink
187809,28249,blink
187829,28703,blink
187849,28424,blink
187869,28234,blink
187889,28058,blink
187909,29552,blink
187929,28190,blink
187949,29772,blink
187969,29069,blink
187989,28542,blink
188009,28483,blink
188029,28966,blink
188049,28659,blink
188069,28966,blink
188089,28864,blink
188109,29069,blink
188129,26549,blink
188149,20161,blink
188169,12234,blink
188189,10080,blink
188209,16146,blink
188229,24747,blink
188249,32073,blink
188269,34666,blink
188289,35648,blink
188345,34227,blink
188366,34447,blink
188387,33435,blink
188408,32351,blink
188429,32527,blink
188449,30388,blink
188469,31457,blink
188489,31033,blink
188509,30579,blink
188529,30535,blink
188549,30798,blink
188569,31208,blink
188589,29420,blink
188609,27926,blink
188629,29259,blink
188649,28498,blink
188669,29640,blink
188689,29303,blink
188709,29259,blink
188729,28424,blink
188749,29567,blink
188769,30007,blink
188789,28644,blink
188809,29918,blink
188829,28102,blink
188849,30535,blink
188869,29098,blink
188889,29450,blink
188909,30374,blink
188929,29303,blink
188949,29948,blink
188969,29376,blink
188989,28834,blink
189009,27135,blink
189029,22798,blink
189049,12703,blink
189072,8849,blink
189127,28424,blink
189148,34139,blink
189169,35721,blink
189190,38242,blink
189210,37303,blink
189230,36747,blink
189250,35238,blink
189270,34286,blink
189290,33127,blink
189310,32366,blink
189330,32673,blink
189350,31985,blink
189370,31956,blink
189390,31765,blink
189410,31047,blink
189430,30681,blink
189450,29728,blink
189470,29669,blink
189490,29772,blink
189513,30256,blink
189534,30828,blink
189554,30242,blink
189574,30095,blink
189594,30037,blink
189614,29889,blink
189640,29186,blink
189660,29845,blink
189680,29142,blink
189700,29538,blink
189720,28717,blink
189740,29113,blink
189760,29054,blink
189780,29728,blink
189800,30183,blink
189820,26564,blink
189840,27604,blink
189860,29318,blink
189880,28805,blink
189900,29713,blink
189920,29684,blink
189940,29743,blink
189960,28791,blink
189980,27487,blink
190000,22314,blink
190020,11105,blink
190040,8791,blink
190060,14241,blink
190080,21479,blink
190100,29582,blink
190120,34227,blink
190141,36263,blink
190162,36395,blink
190183,36000,blink
190203,36659,blink
190223,35809,blink
190243,34256,blink
190263,33802,blink
190283,32673,blink
190303,31956,blink
190323,31370,blink
190343,30168,blink
190363,30623,blink
190383,29816,blink
190403,29186,blink
190423,29713,blink
190443,30666,blink
190463,29215,blink
190483,29215,blink
190503,28014,blink
190523,29054,blink
190543,29831,blink
190563,28498,blink
190583,29054,blink
190603,28600,blink
190623,28571,blink
190643,29113,blink
190666,28512,blink
190687,28996,blink
190707,29084,blink
190727,25772,blink
190747,26241,rest
190767,26330,rest
190787,27135,rest
190807,27721,blink
190827,27633,blink
190847,29274,blink
190867,28600,blink
190887,28322,blink
190907,29508,blink
190927,28102,blink
190947,30051,blink
190967,29948,blink
190987,31003,blink
191007,31238,blink
191027,29523,blink
191047,30330,blink
191067,30666,blink
191087,30388,blink
191107,30124,blink
191127,29010,blink
191147,29362,blink
191167,30081,blink
191187,29933,blink
191207,27707,blink
191227,23838,blink
191247,14460,blink
191267,9655,blink
191287,10417,blink
191307,14080,blink
191327,18872,blink
191347,25201,blink
191367,31545,blink
191387,36234,blink
191407,39282,blink
191428,38916,blink
191449,39399,blink
191470,39677,blink
191490,37450,blink
191510,36952,blink
191530,36307,blink
191550,34842,blink
191570,34168,blink
191590,33289,blink
191610,34491,blink
191630,31853,blink
191650,33523,blink
191670,31428,blink
191690,30403,blink
191710,30974,blink
191730,31370,blink
191750,31399,blink
191770,31208,blink
191790,29318,blink
191813,29479,blink
191834,28278,blink
191854,25684,blink
191874,19560,blink
191894,9816,blink
191914,9142,blink
191934,15106,blink
191955,23384,blink
191976,31355,blink
191997,35897,blink
192017,36351,blink
192037,38491,blink
192057,37641,blink
192077,37215,blink
192097,36117,blink
192117,34945,blink
192137,34139,blink
192157,32307,blink
192177,32483,blink
192197,31633,blink
192217,31311,blink
192237,31487,blink
192257,31370,blink
192277,30007,blink
192297,30271,blink
192317,29860,blink
192337,29816,blink
192357,30022,blink
192377,29479,blink
192397,29391,blink
192417,29318,blink
192437,29347,blink
192457,29435,blink
192477,28908,blink
192497,29098,blink
192517,28585,blink
192537,28717,blink
192557,29098,blink
192577,29757,blink
192597,28893,blink
192617,28483,blink
192637,25669,blink
192657,14973,blink
192677,9904,blink
192697,10988,blink
192717,20791,blink
192737,29127,blink
192758,34784,blink
192779,36073,blink
192800,37875,blink
192820,36688,blink
192840,36483,blink
192860,35062,blink
192880,35282,blink
192900,33684,blink
192920,31692,blink
192940,30417,blink
192997,30769,blink
193018,31531,blink
193039,29420,blink
193059,29552,blink
193079,30505,blink
193099,29406,blink
193119,25757,blink
193139,13743,blink
193159,4776,blink
193181,8131,blink
193236,30022,blink
193257,35428,blink
193278,37054,blink
193299,37582,blink
193319,36249,blink
193339,35399,blink
193359,34725,blink
193379,33934,blink
193399,33274,blink
193419,31692,blink
193439,31545,blink
193459,31296,blink
193479,30828,blink
193499,30886,blink
193519,30886,blink
193539,29728,blink
193559,29142,blink
193579,29230,blink
193599,29347,blink
193619,28908,blink
193639,29069,blink
193659,28893,blink
193679,28834,blink
193699,28791,blink
193719,28981,blink
193739,28498,blink
193759,29069,blink
193779,29127,blink
193799,28893,blink
193819,28542,blink
193839,29538,blink
193859,29318,blink
193879,29655,blink
193899,29406,blink
193919,29171,blink
193939,28673,blink
193959,28688,blink
193979,28600,blink
193999,28659,blink
194019,28307,blink
194039,27926,blink
194059,28805,blink
194079,28585,blink
194099,28380,blink
194119,28073,blink
194139,26124,blink
194162,20542,blink
194183,12336,blink
194204,13684,blink
194224,21420,blink
194244,29391,blink
194264,33905,blink
194284,35487,blink
194304,36454,blink
194324,35384,blink
194344,34989,blink
194364,34447,blink
194384,34110,blink
194404,33450,blink
194425,32395,blink
194446,32175,blink
194467,32087,blink
194487,31941,blink
194507,31604,blink
194527,31238,blink
194547,31106,blink
194567,30491,blink
194587,30681,blink
194607,30198,blink
194627,31003,blink
194647,29904,blink
194667,31091,blink
194687,29538,blink
194707,27370,blink
194727,24922,blink
194747,14211,blink
194767,8000,blink
194787,10080,blink
194807,15326,blink
194827,22153,blink
194848,29684,blink
194869,35003,blink
194890,37788,blink
194910,38417,blink
194930,38637,blink
194950,39165,blink
194970,38007,blink
194990,36263,blink
195010,36673,blink
195030,35692,blink
195050,33333,blink
195070,32820,blink
195090,32366,blink
195110,31619,blink
195130,31501,blink
195150,31208,blink
195170,29640,blink
195190,30505,blink
195210,29933,blink
195230,31033,blink
195250,29157,blink
195270,30813,blink
195290,29772,blink
195313,29772,blink
195334,27970,blink
195355,29376,blink
195375,29040,blink
195395,29333,blink
195415,29245,blink
195435,29684,blink
195455,29333,blink
195475,29450,blink
195495,29450,blink
195515,27355,blink
195535,27252,blink
195555,27633,blink
195575,26930,blink
195595,28703,blink
195615,28585,blink
195635,28673,blink
195655,28893,blink
195675,28527,blink
195695,27868,blink
195715,28791,blink
195735,28249,blink
195755,29113,blink
195775,26432,blink
195795,14915,blink
195815,8322,blink
195835,10138,blink
195855,15941,blink
195875,23941,blink
195895,29787,blink
195916,34901,blink
195937,37553,blink
195958,37025,blink
195978,36834,blink
195998,37230,blink
196018,35912,blink
196038,34212,blink
196058,33758,blink
196078,32703,blink
196098,32439,blink
196118,32102,blink
196138,32732,blink
196158,28849,blink
196178,28336,blink
196198,24498,blink
196218,11926,blink
196238,9538,blink
196258,14358,blink
196279,24351,blink
196300,32336,blink
196321,36219,blink
196341,36615,blink
196361,35897,blink
196381,35633,blink
196401,35560,blink
196421,33963,blink
196441,33274,blink
196464,33303,blink
196485,32893,blink
196506,32234,blink
196526,32131,blink
196546,31648,blink
196566,31707,blink
196586,30666,blink
196606,30886,blink
196626,30095,blink
196646,30769,blink
196666,30124,blink
196686,30842,blink
196706,30930,blink
196726,30696,blink
196746,30623,blink
196766,30110,blink
196786,30227,blink
196806,29626,blink
196826,30242,blink
196846,29860,blink
196866,30784,blink
196886,30271,rest
196906,30505,rest
196926,29479,rest
196946,30286,blink
196966,29889,blink
196986,30608,blink
197006,29391,blink
197026,30256,blink
197046,29303,blink
197066,29669,blink
197086,29215,blink
197106,30828,blink
197126,30315,blink
197146,30168,blink
197166,30652,blink
197186,30637,blink
197206,30725,blink
197226,29494,blink
197249,30110,blink
197317,28468,blink
197338,30081,blink
197358,28395,blink
197378,28717,blink
197398,28424,blink
197418,28747,blink
197438,26344,blink
197458,20571,blink
197478,8908,blink
197498,8556,blink
197518,13508,blink
197538,23194,blink
197558,29831,blink
197578,35018,blink
197598,36805,blink
197619,37420,blink
197640,37420,blink
197696,34681,blink
197717,33567,blink
197737,33113,blink
197757,32498,blink
197777,32600,blink
197797,30300,blink
197817,30286,blink
197837,30696,blink
197857,31282,blink
197877,32029,blink
197897,30271,blink
197917,29743,blink
197937,29127,blink
197957,29113,blink
197977,29508,blink
197997,29406,blink
198017,29728,blink
198037,30666,blink
198057,30227,blink
198077,29918,blink
198097,29098,blink
198117,30359,blink
198137,30330,blink
198157,29713,blink
198177,29582,blink
198197,29113,blink
198217,29552,blink
198237,29889,blink
198257,28556,blink
198277,29303,blink
198297,30007,blink
198317,29494,blink
198337,29450,blink
198357,29464,blink
198377,30242,blink
198397,28776,blink
198417,26754,blink
198437,18211,blink
198457,11340,blink
198477,12556,blink
198497,17406,blink
198517,25948,blink
198537,32571,blink
198557,35062,blink
198577,36761,blink
198597,36498,blink
198617,36366,blink
198637,36219,blink
198657,33215,blink
198677,35575,blink
198697,33318,blink
198717,32673,blink
198738,32703,blink
198759,31150,blink
198780,31252,blink
198800,29611,blink
198823,31194,blink
198844,30842,blink
198864,31428,blink
198884,31194,blink
198904,31575,blink
198924,30110,blink
198944,29582,blink
198964,29552,blink
198984,30637,blink
199004,22138,blink
199024,14548,blink
199044,14827,blink
199064,18724,blink
199084,26403,blink
199104,32673,blink
199124,35414,blink
199144,36615,blink
199164,37259,blink
199184,35091,blink
199204,36424,blink
199224,34637,blink
199245,33362,blink
199266,32673,blink
199286,31165,blink
199306,31414,blink
199326,30652,blink
199346,30798,blink
199366,30344,blink
199386,30388,blink
199406,29318,blink
199426,29860,blink
199446,29684,blink
199466,29875,blink
199486,29420,blink
199506,28366,blink
199526,29230,blink
199546,29699,blink
199566,29479,blink
199586,29801,blink
199606,29757,blink
199626,29787,blink
199646,29523,blink
199666,30374,blink
199686,30256,blink
199707,29362,blink
199727,28263,blink
199747,30139,blink
199767,30886,blink
199787,32498,blink
199807,29933,blink
199827,30813,blink
199847,30081,rest
199867,30081,rest
199887,29318,rest
199907,31223,rest
199927,30330,rest
199947,28952,blink
199970,27780,blink
199991,28629,blink
200012,28849,blink
200032,29801,blink
200052,28043,blink
200072,29464,blink
200092,28864,blink
200112,29406,blink
200132,29582,blink
200152,29274,blink
200172,29552,blink
200192,30095,blink
200212,28703,blink
200232,28205,blink
200252,28703,blink
200272,27941,blink
200292,28644,blink
200312,28073,blink
200332,27633,blink
200352,27985,blink
200372,23047,blink
200392,13992,blink
200412,10783,blink
200432,16878,blink
200452,22828,blink
200472,29259,blink
200492,30300,blink
200512,35267,blink
200532,35736,blink
200552,36161,blink
200573,34110,blink
200594,32776,blink
200615,33611,blink
200635,33538,blink
200655,33391,blink
200675,33347,blink
200695,32585,blink
200715,31677,blink
200735,32087,blink
200755,32600,blink
200775,31707,blink
200795,32029,blink
200815,30505,blink
200835,30842,blink
200855,30828,blink
200875,29933,blink
200895,29098,blink
200915,26798,blink
200935,26520,blink
200955,25626,blink
200975,19047,blink
200995,11575,blink
201015,12087,blink
201035,16468,blink
201055,21435,blink
201075,30769,blink
201095,36014,blink
201118,39003,blink
201139,37553,blink
201159,39282,blink
201179,39340,blink
201200,38139,blink
201221,37846,blink
201242,34432,blink
201262,34300,blink
201282,32849,blink
201302,32351,blink
201322,32366,blink
201342,31106,blink
201364,31457,blink
201431,30124,blink
201452,29728,blink
201472,30110,blink
201492,29259,blink
201512,29596,blink
201532,29713,blink
201552,29142,blink
201572,28219,blink
201592,26476,blink
201612,15926,blink
201632,8717,blink
201652,6885,blink
201672,13699,blink
201693,19252,blink
201714,28014,blink
201735,34198,blink
201755,37391,blink
201775,37758,blink
201795,37788,blink
201815,38168,blink
201835,37420,blink
201855,36981,blink
201875,34886,blink
201895,33127,blink
201915,33919,blink
201935,33758,blink
201955,32073,blink
201975,34315,blink
201995,32366,blink
202015,32820,blink
202035,30930,blink
202055,32190,blink
202075,31692,blink
202095,31135,blink
202115,30974,blink
202135,27384,blink
202155,20410,blink
202175,9801,blink
202195,10270,blink
202215,15399,blink
202235,22168,blink
202256,31677,blink
202277,36395,blink
202298,40878,blink
202354,38798,blink
202375,38183,blink
202395,35868,blink
202415,34227,blink
202435,34081,blink
202455,33010,blink
202475,32087,blink
202495,31765,blink
202515,32029,blink
202535,31633,blink
202555,30930,blink
202575,30564,blink
202595,31062,blink
202615,30374,blink
202635,29259,blink
202655,28996,blink
202675,28644,blink
202695,25596,blink
202715,15165,blink
202735,7222,blink
202755,8527,blink
202775,11399,blink
202795,17157,blink
202815,24454,blink
202835,31707,blink
202856,37788,blink
202877,41333,blink
202898,41714,blink
202918,40644,blink
202938,39853,blink
202958,39077,blink
202978,37744,blink
202998,35868,blink
203018,34461,blink
203038,33861,blink
203058,32966,blink
203078,31809,blink
203098,32439,blink
203118,32117,blink
203138,31838,blink
203158,30842,blink
203178,30901,blink
203198,30198,blink
203218,31121,blink
203238,30842,blink
203258,30901,blink
203278,30388,blink
203298,29801,blink
203318,30476,blink
203338,29450,blink
203358,29831,blink
203378,29596,blink
203398,30432,blink
203418,29289,blink
203438,30081,blink
203458,29040,rest
203481,28820,rest
203502,28966,rest
203523,28805,rest
203543,28747,rest
203563,29084,rest
203583,28966,rest
203603,29245,rest
203623,29479,rest
203643,29274,rest
203663,28205,blink
203683,28981,blink
203703,29303,blink
203723,28029,blink
203743,29435,blink
203763,28205,blink
203783,29406,blink
203803,28673,blink
203823,29655,blink
203843,27311,blink
203863,28498,blink
203883,29186,blink
203903,29113,blink
203923,29757,blink
203943,29025,blink
203963,29728,blink
203983,28175,blink
204003,28776,blink
204023,27619,blink
204043,27047,blink
204063,27282,blink
204083,29084,blink
204103,30212,blink
204123,29362,blink
204143,26579,blink
204163,21728,blink
204183,11164,blink
204203,11208,blink
204223,14314,blink
204243,23135,blink
204263,32263,blink
204284,36747,blink
204305,39077,blink
204326,38388,blink
204346,37612,blink
204366,36102,blink
204386,35487,blink
204406,33274,blink
204426,32878,blink
204446,31985,blink
204466,31077,blink
204486,31677,blink
204506,30754,blink
204526,30139,blink
204546,30330,blink
204566,30007,blink
204586,31018,blink
204606,29010,blink
204629,30286,blink
204650,30637,blink
204670,28864,blink
204691,29875,blink
204711,30139,blink
204731,30579,blink
204751,29479,blink
204771,30740,blink
204791,29201,blink
204811,25918,blink
204831,13025,blink
204851,7912,blink
204871,8292,blink
204891,14710,blink
204911,22285,blink
204931,30901,blink
204951,37127,blink
204971,39399,blink
204991,39750,blink
205011,38051,blink
205031,38872,blink
205051,37861,blink
205072,36834,blink
205093,35179,blink
205114,33699,blink
205134,32791,blink
205154,32351,blink
205174,30754,blink
205194,34124,blink
205214,30403,blink
205234,32058,blink
205254,31121,blink
205274,30330,blink
205294,29289,blink
205314,29582,blink
205334,31838,blink
205354,32161,blink
205374,30124,blink
205394,29728,blink
205414,28087,blink
205434,25333,blink
205454,13318,blink
34010,38476,blink
34033,38374,blink
34054,36805,blink
34074,36688,blink
34094,33802,blink
34114,35458,blink
34134,33274,blink
34154,33743,blink
34174,33993,blink
34194,32791,blink
34214,33084,blink
34234,31897,blink
34254,31868,blink
34274,30989,blink
34294,31897,blink
34314,31179,blink
34334,30300,blink
34354,31165,blink
34374,30872,blink
34394,30198,blink
34414,29523,blink
34434,30491,blink
34454,30637,blink
34474,30593,blink
34494,29479,blink
34514,29318,blink
34534,29362,blink
34554,29611,blink
34574,28776,blink
34594,29435,blink
34614,29084,blink
34634,28747,blink
34654,22417,blink
34674,8659,blink
34694,6226,blink
34714,10299,blink
34734,18695,blink
34755,28747,blink
34776,35926,blink
34797,38886,blink
34817,38696,blink
34837,37817,blink
34857,37010,blink
34877,36366,blink
34897,36278,blink
34917,35047,blink
34937,34022,blink
34957,33142,blink
34977,32805,blink
34997,32190,blink
35017,32073,blink
35037,31355,blink
35057,30740,blink
35077,30666,blink
35097,30330,blink
35117,29596,blink
35137,30286,blink
35157,30198,blink
35177,30315,blink
35197,30124,blink
35217,28966,blink
35237,29713,blink
35293,29494,blink
35314,29157,blink
35334,29699,blink
35354,29420,blink
35374,29054,blink
35394,28966,blink
35414,29362,blink
35434,29626,blink
35454,29684,blink
35474,28820,blink
35494,28395,blink
35514,27985,blink
35534,26886,blink
35554,21362,blink
35574,8864,blink
35595,7692,blink
35616,14915,blink
35637,25523,blink
35657,33640,blink
35677,36629,blink
35697,37744,blink
35717,37553,blink
35737,36732,blink
35757,34872,blink
35777,35135,blink
35797,34315,blink
35817,33347,blink
35837,32512,blink
35857,32000,blink
35877,31736,blink
35897,31765,blink
35917,31370,blink
35937,31575,blink
35957,30344,blink
35977,30549,blink
35997,30212,blink
36017,30051,blink
36037,29479,blink
36057,29640,blink
36077,28981,blink
36097,29376,blink
36117,29259,blink
36137,29435,blink
36157,29435,blink
36177,29303,blink
36197,29245,blink
36217,29611,blink
36237,27721,blink
36257,25933,blink
36277,24834,blink
36297,24087,blink
36317,22314,blink
36337,11501,blink
36357,5508,blink
36377,8263,blink
36397,15296,blink
36417,21538,blink
36437,27487,blink
36457,32175,blink
36478,36058,blink
36501,37993,blink
36522,37582,blink
36542,37259,blink
36562,36468,blink
36582,36175,blink
36602,34754,blink
36622,35062,blink
36642,35091,blink
36662,34505,blink
36682,34388,blink
36702,32351,blink
36722,32483,blink
36742,31882,blink
36762,31780,blink
36782,31091,blink
36802,31355,blink
36822,30315,blink
36842,30593,blink
36862,31326,blink
36882,31604,blink
36902,31296,blink
36922,30974,blink
36942,30139,blink
36965,30666,blink
37024,30286,blink
37045,30696,blink
37066,30300,blink
37086,30198,blink
37106,28791,blink
37126,29787,blink
37146,28219,blink
37166,26623,blink
37186,16820,blink
37206,15340,blink
37226,19677,blink
37246,25743,blink
37267,30886,blink
37288,35208,blink
37309,35179,blink
37329,35208,blink
37349,34608,blink
37369,33699,blink
37389,33728,blink
37409,33215,blink
37429,31765,blink
37449,32292,blink
37469,30930,blink
37489,31355,blink
37509,31619,blink
37529,30242,blink
37549,29464,blink
37569,30081,blink
37589,29889,blink
37609,29918,blink
37629,30022,blink
37649,30784,blink
37669,29743,blink
37689,29948,blink
37709,29626,blink
37729,29303,blink
37752,27516,blink
37773,27692,blink
37793,28395,blink
37813,27677,blink
37839,29479,blink
37859,29494,blink
37879,29889,blink
37899,30022,blink
37919,30139,blink
37939,30593,blink
37959,28908,blink
37979,29113,blink
37999,29420,blink
38019,20512,blink
38039,18607,blink
38060,22989,blink
38081,25933,blink
38102,31838,blink
38122,33552,blink
38142,34403,blink
38162,34168,blink
38182,33552,blink
38202,33758,blink
38222,33494,blink
38242,33743,blink
38262,32117,blink
38282,32512,blink
38302,32014,blink
38322,30916,blink
38342,33040,blink
38362,30432,blink
38382,27545,blink
38402,26813,blink
38422,26432,blink
38442,28600,blink
38462,28117,blink
38482,30037,blink
38502,28732,blink
38522,29464,blink
38542,29230,blink
38562,29655,blink
38582,30491,blink
38602,31560,blink
38622,28380,blink
38642,27282,blink
38662,26784,blink
38682,28439,blink
38702,28307,blink
38722,29215,blink
38742,29655,blink
38762,29552,blink
38782,30520,blink
38802,28380,blink
38822,25362,blink
38842,19750,blink
38862,21318,blink
38882,20922,blink
38903,23853,blink
38924,26916,blink
38945,28512,blink
38968,29230,blink
38989,29186,blink
39010,31106,blink
39030,30330,blink
39050,29684,blink
39070,29171,blink
39090,28937,blink
39110,30095,blink
39130,28937,blink
39150,29069,blink
39170,30476,blink
39190,29318,blink
39210,29127,blink
39230,29171,blink
39250,28468,blink
39270,28131,blink
39290,28585,blink
39310,28908,blink
39330,28146,blink
39350,28278,blink
39370,28849,blink
39390,28542,blink
39410,29582,blink
39430,28556,blink
39450,29435,blink
39470,27516,blink
39490,23853,blink
39510,15501,blink
39530,15208,blink
39550,15838,blink
39570,20849,blink
39590,26535,blink
39610,32146,blink
39630,36864,blink
39650,39223,blink
39671,39868,blink
39692,39677,blink
39713,39443,blink
39733,38359,blink
39753,37524,blink
39773,36849,blink
39793,35794,blink
39813,34564,blink
39833,34828,blink
39853,34124,blink
39873,33098,blink
39893,33626,blink
39913,32292,blink
39933,31516,blink
39953,31326,blink
39973,32073,blink
39993,31018,blink
40013,30666,blink
40033,31135,blink
40053,30652,blink
40073,31091,blink
40093,30286,blink
40113,29845,blink
40133,30139,blink
40153,29787,blink
40210,29787,blink
40231,29596,blink
40251,30300,blink
40271,30637,blink
40291,29508,blink
40311,28659,blink
40331,25875,blink
40351,21889,blink
40371,9201,blink
40391,5523,blink
40411,9875,blink
40431,17479,blink
40452,24410,blink
40473,31121,blink
40494,34608,blink
40514,36117,blink
40534,36556,blink
40554,37450,blink
40574,36468,blink
40594,36014,blink
40614,35326,blink
40634,34447,blink
40654,34300,blink
40674,34081,blink
40694,33479,blink
40714,33142,blink
40734,32190,blink
40754,31370,blink
40774,31531,blink
40794,29713,blink
40814,26491,blink
40834,26608,blink
40854,28585,blink
40874,29538,blink
40894,30271,blink
40914,29596,blink
40934,30886,blink
40954,30417,blink
40974,31809,blink
40994,30916,blink
41014,32087,blink
41034,31252,blink
41054,30916,blink
41077,30330,blink
41132,25875,blink
41153,14519,blink
41174,10211,blink
41195,11252,blink
41216,17582,blink
41237,23003,blink
41257,31575,blink
41277,38608,blink
41297,42652,blink
41317,45040,blink
41337,43604,blink
41357,42227,blink
41377,40732,blink
41397,38491,blink
41417,38007,blink
41437,34901,blink
41460,33406,blink
41481,32966,blink
41502,32380,blink
41522,31780,blink
41542,31003,blink
41562,30666,blink
41582,30769,blink
41602,31252,blink
41622,29787,blink
41642,30549,blink
41662,31648,blink
41682,31384,blink
41702,31355,blink
41722,31223,blink
41742,29684,blink
41762,29567,blink
41782,29245,blink
41802,28205,blink
41822,26886,blink
41842,22652,blink
41862,8747,blink
41882,5582,blink
41902,10548,blink
41922,20600,blink
41942,30505,blink
41962,36292,blink
41983,36878,blink
42004,37890,blink
42025,37347,blink
42045,36190,blink
42065,36146,blink
42085,35062,blink
42105,34696,blink
42125,33010,blink
42145,33538,blink
42165,32366,blink
42185,32878,blink
42205,31370,blink
42225,31501,blink
42245,31340,blink
42265,30740,blink
42285,30403,blink
42305,30315,blink
42325,30608,blink
42345,30623,blink
42365,30564,blink
42385,30520,blink
42405,30154,blink
42425,30066,blink
42445,30037,blink
42465,29420,blink
42485,30271,blink
42505,30286,blink
42525,30037,blink
42545,30007,blink
42565,30696,blink
42585,30549,blink
42605,30769,blink
42625,30784,blink
42645,30593,blink
42668,30564,blink
42689,31575,blink
42710,30652,blink
42730,29596,blink
42750,17479,blink
42771,5508,blink
42792,336,blink
42812,13391,blink
42832,25831,blink
42852,33728,blink
42872,37539,blink
42892,39106,blink
42912,39501,blink
42932,37509,blink
42952,38124,blink
42972,36893,blink
42992,35912,blink
43012,35604,blink
43032,35077,blink
43052,29582,blink
43072,33420,blink
43092,32629,blink
43112,31150,blink
43132,31370,blink
43152,30535,blink
43172,29962,blink
43192,31018,blink
43212,30476,blink
43232,31648,blink
43252,30740,blink
43272,30579,blink
43292,30491,blink
43312,30769,blink
43332,30564,blink
43352,29831,blink
43372,29889,blink
43392,29713,blink
43412,29962,blink
43432,31721,blink
43452,30491,blink
43472,29508,blink
43492,29713,blink
43512,29069,blink
43532,28732,blink
43552,24190,blink
43572,8996,blink
43593,5435,blink
43614,12366,blink
43635,21831,blink
43655,30432,blink
43675,34403,blink
43695,35355,blink
43715,35809,blink
43735,35414,blink
43755,34505,blink
43775,34916,blink
43796,34095,blink
43816,32644,blink
43836,32703,blink
43856,32000,blink
43879,31399,blink
43900,31033,blink
43921,31545,blink
43941,30901,blink
43961,31780,blink
43981,30066,blink
44001,30432,blink
44021,29772,blink
44041,29801,blink
44061,29508,blink
44081,29391,blink
44101,29713,blink
44121,29889,blink
44141,29494,blink
44161,29743,blink
44181,29494,blink
44201,29538,blink
44221,30256,blink
44241,29684,blink
44261,29640,blink
44281,29713,blink
44301,29918,blink
44321,29127,blink
44341,29171,blink
44361,29420,blink
44381,27252,blink
44401,22417,blink
44421,7970,blink
44441,8292,blink
44462,17215,blink
44483,27838,blink
44504,34007,blink
44524,36820,blink
44544,36380,blink
44564,36410,blink
44584,35780,blink
44604,35531,blink
44624,34330,blink
44644,34051,blink
44664,33406,blink
44684,32322,blink
44704,32454,blink
44724,32029,blink
